GameID,HomeTeam,AwayTeam,Drive,half,qtr,down,posteam,yrdline100,yrdregion,PlayType,NextScore,PossessionValue
2009112902,CIN,CLE,3,1,1,,CLE,30.0,Beyond20,Kickoff,7.0,-7.0
2009112902,CIN,CLE,3,1,1,1.0,CLE,79.0,Beyond20,Run,7.0,-7.0
2009112902,CIN,CLE,4,1,1,1.0,CIN,63.0,Beyond20,Pass,7.0,7.0
2009112902,CIN,CLE,11,2,3,,CIN,30.0,Beyond20,Kickoff,-7.0,-7.0
2009112902,CIN,CLE,11,2,3,1.0,CIN,90.0,Beyond20,Run,-7.0,-7.0
2009112902,CIN,CLE,12,2,3,1.0,CLE,55.0,Beyond20,Run,-7.0,7.0
2009112902,CIN,CLE,13,2,3,,CIN,30.0,Beyond20,Kickoff,3.0,3.0
2009112902,CIN,CLE,13,2,3,1.0,CIN,72.0,Beyond20,Pass,3.0,3.0
2009112902,CIN,CLE,14,2,3,,CLE,30.0,Beyond20,Kickoff,0.0,-0.0
2009112902,CIN,CLE,14,2,3,1.0,CLE,60.0,Beyond20,Run,0.0,-0.0
2009112903,HOU,IND,1,1,1,,HOU,30.0,Beyond20,Kickoff,7.0,7.0
2009112903,HOU,IND,1,1,1,1.0,HOU,79.0,Beyond20,Run,7.0,7.0
2009112903,HOU,IND,2,1,1,,IND,30.0,Beyond20,Kickoff,7.0,-7.0
2009112903,HOU,IND,2,1,1,1.0,IND,77.0,Beyond20,Run,7.0,-7.0
2009112903,HOU,IND,3,1,1,1.0,HOU,66.0,Beyond20,Pass,7.0,7.0
2009112903,HOU,IND,4,1,1,,IND,30.0,Beyond20,Kickoff,3.0,-3.0
2009112903,HOU,IND,4,1,1,1.0,IND,83.0,Beyond20,Pass,3.0,-3.0
2009112903,HOU,IND,10,2,3,,IND,30.0,Beyond20,Kickoff,-7.0,7.0
2009112903,HOU,IND,10,2,3,1.0,IND,80.0,Beyond20,Pass,-7.0,7.0
2009112903,HOU,IND,11,2,3,,HOU,30.0,Beyond20,Kickoff,-7.0,-7.0
2009112903,HOU,IND,11,2,3,1.0,HOU,93.0,Beyond20,Pass,-7.0,-7.0
2009112903,HOU,IND,12,2,3,1.0,IND,83.0,Beyond20,Pass,-7.0,7.0
2009112903,HOU,IND,13,2,3,1.0,HOU,89.0,Beyond20,Pass,-7.0,-7.0
2009112903,HOU,IND,14,2,3,1.0,IND,65.0,Beyond20,Run,-7.0,7.0
2009112904,MIN,CHI,1,1,1,,MIN,30.0,Beyond20,Kickoff,7.0,7.0
2009112904,MIN,CHI,1,1,1,1.0,MIN,80.0,Beyond20,Pass,7.0,7.0
2009112904,MIN,CHI,2,1,1,1.0,CHI,65.0,Beyond20,Pass,7.0,-7.0
2009112904,MIN,CHI,3,1,1,1.0,MIN,74.0,Beyond20,Pass,7.0,7.0
2009112904,MIN,CHI,4,1,1,1.0,CHI,68.0,Beyond20,Run,7.0,-7.0
2009112904,MIN,CHI,5,1,1,1.0,MIN,96.0,Beyond20,Run,7.0,7.0
2009112904,MIN,CHI,15,2,3,,CHI,30.0,Beyond20,Kickoff,-3.0,3.0
2009112904,MIN,CHI,15,2,3,1.0,CHI,8.0,Inside10,Run,-3.0,3.0
2009112904,MIN,CHI,16,2,3,,MIN,30.0,Beyond20,Kickoff,3.0,3.0
2009112904,MIN,CHI,16,2,3,1.0,MIN,67.0,Beyond20,Pass,3.0,3.0
2009112904,MIN,CHI,17,2,3,,CHI,30.0,Beyond20,Kickoff,3.0,-3.0
2009112904,MIN,CHI,17,2,3,1.0,CHI,77.0,Beyond20,Run,3.0,-3.0
2009112904,MIN,CHI,18,2,3,1.0,MIN,73.0,Beyond20,Run,3.0,3.0
2009112905,NYJ,CAR,1,1,1,,CAR,30.0,Beyond20,Kickoff,6.0,-6.0
2009112905,NYJ,CAR,1,1,1,1.0,CAR,80.0,Beyond20,Run,6.0,-6.0
2009112905,NYJ,CAR,2,1,1,,CAR,30.0,Beyond20,Kickoff,-3.0,3.0
2009112905,NYJ,CAR,2,1,1,1.0,CAR,74.0,Beyond20,Run,-3.0,3.0
2009112905,NYJ,CAR,3,1,1,1.0,NYJ,46.0,Beyond20,Run,-3.0,-3.0
2009112905,NYJ,CAR,4,1,1,1.0,CAR,62.0,Beyond20,Pass,-3.0,3.0
2009112905,NYJ,CAR,5,1,1,1.0,NYJ,78.0,Beyond20,Pass,-3.0,-3.0
2009112905,NYJ,CAR,13,2,3,,NYJ,30.0,Beyond20,Kickoff,-3.0,-3.0
2009112905,NYJ,CAR,13,2,3,1.0,NYJ,73.0,Beyond20,Run,-3.0,-3.0
2009112905,NYJ,CAR,14,2,3,1.0,CAR,80.0,Beyond20,Run,-3.0,3.0
2009112905,NYJ,CAR,15,2,3,1.0,NYJ,73.0,Beyond20,Pass,-3.0,-3.0
2009112905,NYJ,CAR,16,2,3,1.0,CAR,80.0,Beyond20,Run,-3.0,3.0
2009112905,NYJ,CAR,17,2,3,1.0,NYJ,77.0,Beyond20,Run,-3.0,-3.0
2009112906,PHI,WAS,1,1,1,,WAS,30.0,Beyond20,Kickoff,-7.0,7.0
2009112906,PHI,WAS,1,1,1,1.0,WAS,19.0,10to20,Run,-7.0,7.0
2009112906,PHI,WAS,2,1,1,,PHI,30.0,Beyond20,Kickoff,3.0,3.0
2009112906,PHI,WAS,2,1,1,1.0,PHI,79.0,Beyond20,Pass,3.0,3.0
2009112906,PHI,WAS,3,1,1,,WAS,30.0,Beyond20,Kickoff,7.0,-7.0
2009112906,PHI,WAS,3,1,1,1.0,WAS,71.0,Beyond20,Run,7.0,-7.0
2009112906,PHI,WAS,4,1,1,1.0,PHI,51.0,Beyond20,Pass,7.0,7.0
2009112906,PHI,WAS,5,1,1,,WAS,30.0,Beyond20,Kickoff,-7.0,7.0
2009112906,PHI,WAS,5,1,1,1.0,WAS,80.0,Beyond20,Run,-7.0,7.0
2009112906,PHI,WAS,14,2,3,,PHI,30.0,Beyond20,Kickoff,-7.0,-7.0
2009112906,PHI,WAS,14,2,3,1.0,PHI,80.0,Beyond20,Pass,-7.0,-7.0
2009112906,PHI,WAS,15,2,3,1.0,WAS,80.0,Beyond20,Run,-7.0,7.0
2009112906,PHI,WAS,16,2,3,,PHI,30.0,Beyond20,Kickoff,-3.0,-3.0
2009112906,PHI,WAS,16,2,3,1.0,PHI,79.0,Beyond20,Run,-3.0,-3.0
2009112906,PHI,WAS,17,2,3,1.0,WAS,77.0,Beyond20,Run,-3.0,3.0
2009112906,PHI,WAS,18,2,3,1.0,PHI,80.0,Beyond20,Pass,-3.0,-3.0
2009112906,PHI,WAS,19,2,3,1.0,WAS,64.0,Beyond20,Pass,-3.0,3.0
2009112907,STL,SEA,1,1,1,,SEA,30.0,Beyond20,Kickoff,-7.0,7.0
2009112907,STL,SEA,1,1,1,1.0,SEA,73.0,Beyond20,Sack,-7.0,7.0
2009112907,STL,SEA,2,1,1,1.0,STL,75.0,Beyond20,Pass,-7.0,-7.0
2009112907,STL,SEA,3,1,1,1.0,SEA,64.0,Beyond20,Run,-7.0,7.0
2009112907,STL,SEA,4,1,1,,STL,30.0,Beyond20,Kickoff,7.0,7.0
2009112907,STL,SEA,4,1,1,1.0,STL,80.0,Beyond20,Run,7.0,7.0
2009112907,STL,SEA,5,1,1,1.0,SEA,65.0,Beyond20,Pass,7.0,-7.0
2009112907,STL,SEA,6,1,1,1.0,STL,65.0,Beyond20,Run,7.0,7.0
2009112907,STL,SEA,12,2,3,,STL,30.0,Beyond20,Kickoff,-3.0,-3.0
2009112907,STL,SEA,12,2,3,1.0,STL,80.0,Beyond20,Run,-3.0,-3.0
2009112907,STL,SEA,13,2,3,1.0,SEA,80.0,Beyond20,Run,-3.0,3.0
2009112907,STL,SEA,14,2,3,1.0,STL,35.0,Beyond20,Run,-3.0,-3.0
2009112907,STL,SEA,15,2,3,1.0,SEA,70.0,Beyond20,Pass,-3.0,3.0
2009112907,STL,SEA,16,2,3,,STL,30.0,Beyond20,Kickoff,-7.0,-7.0
2009112907,STL,SEA,16,2,3,1.0,STL,79.0,Beyond20,Run,-7.0,-7.0
2009112907,STL,SEA,17,2,3,1.0,SEA,44.0,Beyond20,Pass,-7.0,7.0
2009112908,TEN,ARI,1,1,1,,ARI,30.0,Beyond20,Kickoff,3.0,-3.0
2009112908,TEN,ARI,1,1,1,1.0,ARI,80.0,Beyond20,Run,3.0,-3.0
2009112908,TEN,ARI,2,1,1,1.0,TEN,65.0,Beyond20,Pass,3.0,3.0
2009112908,TEN,ARI,3,1,1,,ARI,30.0,Beyond20,Kickoff,3.0,-3.0
2009112908,TEN,ARI,3,1,1,1.0,ARI,75.0,Beyond20,Run,3.0,-3.0
2009112908,TEN,ARI,4,1,1,1.0,TEN,95.0,Beyond20,Run,3.0,3.0
2009112908,TEN,ARI,9,2,3,,TEN,30.0,Beyond20,Kickoff,7.0,7.0
2009112908,TEN,ARI,9,2,3,1.0,TEN,85.0,Beyond20,Run,7.0,7.0
2009112908,TEN,ARI,10,2,3,1.0,ARI,85.0,Beyond20,Pass,7.0,-7.0
2009112908,TEN,ARI,11,2,3,1.0,TEN,85.0,Beyond20,Pass,7.0,7.0
2009112908,TEN,ARI,12,2,3,,ARI,30.0,Beyond20,Kickoff,-7.0,7.0
2009112908,TEN,ARI,13,2,3,,TEN,30.0,Beyond20,Kickoff,-7.0,-7.0
2009112908,TEN,ARI,13,2,3,1.0,TEN,64.0,Beyond20,Pass,-7.0,-7.0
2009112908,TEN,ARI,14,2,3,1.0,ARI,80.0,Beyond20,Pass,-7.0,7.0
2009112909,SD,KC,1,1,1,,SD,30.0,Beyond20,Kickoff,7.0,7.0
2009112909,SD,KC,1,1,1,1.0,SD,93.0,Beyond20,Run,7.0,7.0
2009112909,SD,KC,2,1,1,1.0,KC,56.0,Beyond20,Run,7.0,-7.0
2009112909,SD,KC,3,1,1,1.0,SD,94.0,Beyond20,Run,7.0,7.0
2009112909,SD,KC,4,1,1,1.0,KC,57.0,Beyond20,Pass,7.0,-7.0
2009112909,SD,KC,5,1,1,1.0,SD,61.0,Beyond20,Run,7.0,7.0
2009112909,SD,KC,6,1,1,,KC,30.0,Beyond20,Kickoff,-7.0,7.0
2009112909,SD,KC,6,1,1,1.0,KC,74.0,Beyond20,Pass,-7.0,7.0
2009112909,SD,KC,7,1,1,1.0,SD,90.0,Beyond20,Run,-7.0,-7.0
2009112909,SD,KC,15,2,3,,KC,30.0,Beyond20,Kickoff,7.0,-7.0
2009112909,SD,KC,15,2,3,1.0,KC,78.0,Beyond20,Run,7.0,-7.0
2009112909,SD,KC,16,2,3,1.0,SD,10.0,10to20,Run,7.0,7.0
2009112909,SD,KC,17,2,3,,KC,30.0,Beyond20,Kickoff,-7.0,7.0
2009112909,SD,KC,17,2,3,1.0,KC,79.0,Beyond20,Run,-7.0,7.0
2009112909,SD,KC,18,2,3,,SD,30.0,Beyond20,Kickoff,3.0,3.0
2009112909,SD,KC,18,2,3,1.0,SD,64.0,Beyond20,Pass,3.0,3.0
2009112909,SD,KC,19,2,3,,KC,30.0,Beyond20,Kickoff,2.0,-2.0
2009112909,SD,KC,19,2,3,1.0,KC,80.0,Beyond20,Pass,2.0,-2.0
2009112909,SD,KC,20,2,3,1.0,SD,39.0,Beyond20,Pass,2.0,2.0
2009112910,SF,JAC,1,1,1,,SF,30.0,Beyond20,Kickoff,3.0,3.0
2009112910,SF,JAC,1,1,1,1.0,SF,80.0,Beyond20,Pass,3.0,3.0
2009112910,SF,JAC,2,1,1,,JAC,30.0,Beyond20,Kickoff,7.0,-7.0
2009112910,SF,JAC,2,1,1,1.0,JAC,71.0,Beyond20,Pass,7.0,-7.0
2009112910,SF,JAC,3,1,1,1.0,SF,92.0,Beyond20,Pass,7.0,7.0
2009112910,SF,JAC,4,1,1,1.0,JAC,63.0,Beyond20,Pass,7.0,-7.0
2009112910,SF,JAC,5,1,1,1.0,SF,91.0,Beyond20,Pass,7.0,7.0
2009112910,SF,JAC,6,1,1,1.0,JAC,47.0,Beyond20,Pass,7.0,-7.0
2009112910,SF,JAC,13,2,3,,JAC,30.0,Beyond20,Kickoff,3.0,-3.0
2009112910,SF,JAC,13,2,3,1.0,JAC,76.0,Beyond20,Pass,3.0,-3.0
2009112910,SF,JAC,14,2,3,1.0,SF,73.0,Beyond20,Pass,3.0,3.0
2009112910,SF,JAC,15,2,3,,JAC,30.0,Beyond20,Kickoff,0.0,-0.0
2009112910,SF,JAC,15,2,3,1.0,JAC,90.0,Beyond20,Run,0.0,-0.0
2009112911,BAL,PIT,1,1,1,,PIT,30.0,Beyond20,Kickoff,7.0,-7.0
2009112911,BAL,PIT,1,1,1,1.0,PIT,70.0,Beyond20,Run,7.0,-7.0
2009112911,BAL,PIT,2,1,1,1.0,BAL,73.0,Beyond20,Run,7.0,7.0
2009112911,BAL,PIT,3,1,1,,PIT,30.0,Beyond20,Kickoff,-7.0,7.0
2009112911,BAL,PIT,3,1,1,1.0,PIT,73.0,Beyond20,Pass,-7.0,7.0
2009112911,BAL,PIT,4,1,1,1.0,BAL,80.0,Beyond20,Run,-7.0,-7.0
2009112911,BAL,PIT,5,1,1,1.0,PIT,74.0,Beyond20,Run,-7.0,7.0
2009112911,BAL,PIT,10,2,3,,BAL,30.0,Beyond20,Kickoff,-3.0,-3.0
2009112911,BAL,PIT,10,2,3,1.0,BAL,77.0,Beyond20,Run,-3.0,-3.0
2009112911,BAL,PIT,11,2,3,1.0,PIT,61.0,Beyond20,Run,-3.0,3.0
2009112911,BAL,PIT,12,2,3,1.0,BAL,86.0,Beyond20,Run,-3.0,-3.0
2009112911,BAL,PIT,13,2,3,1.0,PIT,50.0,Beyond20,Pass,-3.0,3.0
2009112911,BAL,PIT,14,2,3,,BAL,30.0,Beyond20,Kickoff,-7.0,-7.0
2009112911,BAL,PIT,14,2,3,1.0,BAL,68.0,Beyond20,Pass,-7.0,-7.0
2009112911,BAL,PIT,15,2,3,1.0,PIT,80.0,Beyond20,Run,-7.0,7.0
2009112911,BAL,PIT,16,2,3,1.0,BAL,80.0,Beyond20,Pass,-7.0,-7.0
2009113000,NO,NE,1,1,1,,NO,30.0,Beyond20,Kickoff,3.0,3.0
2009113000,NO,NE,1,1,1,1.0,NO,65.0,Beyond20,Pass,3.0,3.0
2009113000,NO,NE,2,1,1,,NE,30.0,Beyond20,Kickoff,-7.0,7.0
2009113000,NO,NE,2,1,1,1.0,NE,80.0,Beyond20,Pass,-7.0,7.0
2009113000,NO,NE,3,1,1,,NO,30.0,Beyond20,Kickoff,7.0,7.0
2009113000,NO,NE,3,1,1,1.0,NO,75.0,Beyond20,Pass,7.0,7.0
2009113000,NO,NE,4,1,1,1.0,NE,46.0,Beyond20,Pass,7.0,-7.0
2009113000,NO,NE,5,1,1,1.0,NO,59.0,Beyond20,Run,7.0,7.0
2009113000,NO,NE,12,2,3,,NE,30.0,Beyond20,Kickoff,-7.0,7.0
2009113000,NO,NE,12,2,3,1.0,NE,80.0,Beyond20,Pass,-7.0,7.0
2009113000,NO,NE,13,2,3,1.0,NE,81.0,Beyond20,Pass,-7.0,7.0
2009113000,NO,NE,14,2,3,,NO,30.0,Beyond20,Kickoff,7.0,7.0
2009113000,NO,NE,14,2,3,1.0,NO,74.0,Beyond20,Pass,7.0,7.0
2009113000,NO,NE,15,2,3,,NE,30.0,Beyond20,Kickoff,7.0,-7.0
2009113000,NO,NE,15,2,3,1.0,NE,82.0,Beyond20,Run,7.0,-7.0
2009113000,NO,NE,16,2,3,1.0,NO,90.0,Beyond20,Run,7.0,7.0
2009120300,BUF,NYJ,1,1,1,,BUF,30.0,Beyond20,Kickoff,3.0,3.0
2009120300,BUF,NYJ,1,1,1,1.0,BUF,83.0,Beyond20,Run,3.0,3.0
2009120300,BUF,NYJ,2,1,1,,NYJ,30.0,Beyond20,Kickoff,-3.0,3.0
2009120300,BUF,NYJ,2,1,1,1.0,NYJ,73.0,Beyond20,Pass,-3.0,3.0
2009120300,BUF,NYJ,3,1,1,1.0,BUF,62.0,Beyond20,Run,-3.0,-3.0
2009120300,BUF,NYJ,4,1,1,1.0,NYJ,76.0,Beyond20,Run,-3.0,3.0
2009120300,BUF,NYJ,5,1,1,,BUF,30.0,Beyond20,Kickoff,-3.0,-3.0
2009120300,BUF,NYJ,5,1,1,1.0,BUF,77.0,Beyond20,Run,-3.0,-3.0
2009120300,BUF,NYJ,6,1,1,1.0,NYJ,84.0,Beyond20,Pass,-3.0,3.0
2009120300,BUF,NYJ,7,1,1,1.0,BUF,61.0,Beyond20,Pass,-3.0,-3.0
2009120300,BUF,NYJ,14,2,3,,NYJ,30.0,Beyond20,Kickoff,-3.0,3.0
2009120300,BUF,NYJ,14,2,3,1.0,NYJ,87.0,Beyond20,Run,-3.0,3.0
2009120300,BUF,NYJ,15,2,3,1.0,BUF,52.0,Beyond20,Run,-3.0,-3.0
2009120300,BUF,NYJ,16,2,3,1.0,NYJ,91.0,Beyond20,Run,-3.0,3.0
2009120300,BUF,NYJ,17,2,3,1.0,BUF,94.0,Beyond20,Run,-3.0,-3.0
2009120300,BUF,NYJ,18,2,3,1.0,NYJ,53.0,Beyond20,Run,-3.0,3.0
2009120600,ATL,PHI,1,1,1,,ATL,30.0,Beyond20,Kickoff,-3.0,-3.0
2009120600,ATL,PHI,1,1,1,1.0,ATL,73.0,Beyond20,Run,-3.0,-3.0
2009120600,ATL,PHI,2,1,1,1.0,PHI,59.0,Beyond20,Run,-3.0,3.0
2009120600,ATL,PHI,3,1,1,,ATL,30.0,Beyond20,Kickoff,-7.0,-7.0
2009120600,ATL,PHI,4,1,1,1.0,PHI,22.0,Beyond20,Pass,-7.0,7.0
2009120600,ATL,PHI,5,1,1,,ATL,30.0,Beyond20,Kickoff,-3.0,-3.0
2009120600,ATL,PHI,5,1,1,1.0,ATL,72.0,Beyond20,Run,-3.0,-3.0
2009120600,ATL,PHI,6,1,1,1.0,PHI,92.0,Beyond20,Run,-3.0,3.0
2009120600,ATL,PHI,15,2,3,,PHI,30.0,Beyond20,Kickoff,-7.0,7.0
2009120600,ATL,PHI,15,2,3,1.0,PHI,80.0,Beyond20,Pass,-7.0,7.0
2009120600,ATL,PHI,16,2,3,,ATL,30.0,Beyond20,Kickoff,-6.0,-6.0
2009120600,ATL,PHI,16,2,3,1.0,ATL,70.0,Beyond20,Pass,-6.0,-6.0
2009120600,ATL,PHI,17,2,3,,ATL,30.0,Beyond20,Kickoff,-7.0,-7.0
2009120600,ATL,PHI,17,2,3,1.0,ATL,80.0,Beyond20,Pass,-7.0,-7.0
2009120601,CAR,TB,1,1,1,,CAR,30.0,Beyond20,Kickoff,7.0,7.0
2009120601,CAR,TB,1,1,1,1.0,CAR,64.0,Beyond20,Run,7.0,7.0
2009120601,CAR,TB,2,1,1,,TB,30.0,Beyond20,Kickoff,3.0,-3.0
2009120601,CAR,TB,2,1,1,1.0,TB,69.0,Beyond20,Pass,3.0,-3.0
2009120601,CAR,TB,3,1,1,1.0,CAR,70.0,Beyond20,Run,3.0,3.0
2009120601,CAR,TB,4,1,1,,TB,30.0,Beyond20,Kickoff,-3.0,3.0
2009120601,CAR,TB,4,1,1,1.0,TB,69.0,Beyond20,No Play,-3.0,3.0
2009120601,CAR,TB,5,1,1,1.0,CAR,84.0,Beyond20,Pass,-3.0,-3.0
2009120601,CAR,TB,6,1,1,1.0,TB,52.0,Beyond20,Pass,-3.0,3.0
2009120601,CAR,TB,13,2,3,,TB,30.0,Beyond20,Kickoff,3.0,-3.0
2009120601,CAR,TB,13,2,3,1.0,TB,72.0,Beyond20,Run,3.0,-3.0
2009120601,CAR,TB,14,2,3,1.0,CAR,82.0,Beyond20,Run,3.0,3.0
2009120601,CAR,TB,15,2,3,,TB,30.0,Beyond20,Kickoff,3.0,-3.0
2009120601,CAR,TB,15,2,3,1.0,TB,72.0,Beyond20,Run,3.0,-3.0
2009120601,CAR,TB,16,2,3,1.0,TB,20.0,10to20,Pass,3.0,-3.0
2009120601,CAR,TB,17,2,3,1.0,CAR,79.0,Beyond20,Run,3.0,3.0
2009120601,CAR,TB,18,2,3,1.0,TB,83.0,Beyond20,Pass,3.0,-3.0
2009120602,CHI,STL,1,1,1,,CHI,30.0,Beyond20,Kickoff,7.0,7.0
2009120602,CHI,STL,1,1,1,1.0,CHI,49.0,Beyond20,Run,7.0,7.0
2009120602,CHI,STL,2,1,1,1.0,STL,58.0,Beyond20,Pass,7.0,-7.0
2009120602,CHI,STL,3,1,1,1.0,CHI,85.0,Beyond20,Pass,7.0,7.0
2009120602,CHI,STL,4,1,1,,STL,30.0,Beyond20,Kickoff,3.0,-3.0
2009120602,CHI,STL,4,1,1,,None,30.0,Beyond20,Timeout,3.0,0.0
2009120602,CHI,STL,5,1,1,1.0,CHI,93.0,Beyond20,Run,3.0,3.0
2009120602,CHI,STL,6,1,1,,STL,30.0,Beyond20,Kickoff,-3.0,3.0
2009120602,CHI,STL,6,1,1,1.0,STL,53.0,Beyond20,Run,-3.0,3.0
2009120602,CHI,STL,7,1,1,1.0,CHI,98.0,Beyond20,Run,-3.0,-3.0
2009120602,CHI,STL,14,2,3,,STL,30.0,Beyond20,Kickoff,-3.0,3.0
2009120602,CHI,STL,14,2,3,1.0,STL,79.0,Beyond20,Run,-3.0,3.0
2009120602,CHI,STL,15,2,3,1.0,CHI,77.0,Beyond20,Run,-3.0,-3.0
2009120602,CHI,STL,16,2,3,1.0,STL,49.0,Beyond20,Run,-3.0,3.0
2009120602,CHI,STL,17,2,3,,CHI,30.0,Beyond20,Kickoff,7.0,7.0
2009120602,CHI,STL,17,2,3,1.0,CHI,76.0,Beyond20,Run,7.0,7.0
2009120602,CHI,STL,18,2,3,,STL,30.0,Beyond20,Kickoff,-3.0,3.0
2009120602,CHI,STL,18,2,3,,None,30.0,Beyond20,Timeout,-3.0,-0.0
2009120602,CHI,STL,19,2,3,1.0,CHI,81.0,Beyond20,Run,-3.0,-3.0
2009120603,CIN,DET,1,1,1,,DET,30.0,Beyond20,Kickoff,-7.0,7.0
2009120603,CIN,DET,1,1,1,1.0,DET,72.0,Beyond20,Pass,-7.0,7.0
2009120603,CIN,DET,2,1,1,1.0,CIN,59.0,Beyond20,Pass,-7.0,-7.0
2009120603,CIN,DET,3,1,1,1.0,DET,80.0,Beyond20,No Play,-7.0,7.0
2009120603,CIN,DET,4,1,1,1.0,CIN,66.0,Beyond20,No Play,-7.0,-7.0
2009120603,CIN,DET,5,1,1,1.0,DET,54.0,Beyond20,Pass,-7.0,7.0
2009120603,CIN,DET,6,1,1,,CIN,30.0,Beyond20,Kickoff,6.0,6.0
2009120603,CIN,DET,6,1,1,1.0,CIN,69.0,Beyond20,Run,6.0,6.0
2009120603,CIN,DET,7,1,1,1.0,DET,85.0,Beyond20,Run,6.0,-6.0
2009120603,CIN,DET,15,2,3,,CIN,30.0,Beyond20,Kickoff,3.0,3.0
2009120603,CIN,DET,15,2,3,1.0,CIN,78.0,Beyond20,Run,3.0,3.0
2009120603,CIN,DET,16,2,3,,DET,30.0,Beyond20,Kickoff,3.0,-3.0
2009120603,CIN,DET,16,2,3,1.0,DET,86.0,Beyond20,Run,3.0,-3.0
2009120603,CIN,DET,17,2,3,1.0,CIN,45.0,Beyond20,Pass,3.0,3.0
2009120603,CIN,DET,18,2,3,1.0,DET,50.0,Beyond20,Pass,3.0,-3.0
2009120603,CIN,DET,19,2,3,1.0,CIN,80.0,Beyond20,Run,3.0,3.0
2009120604,IND,TEN,1,1,1,,IND,30.0,Beyond20,Kickoff,7.0,7.0
2009120604,IND,TEN,1,1,1,1.0,IND,75.0,Beyond20,Pass,7.0,7.0
2009120604,IND,TEN,2,1,1,,TEN,30.0,Beyond20,Kickoff,-3.0,3.0
2009120604,IND,TEN,2,1,1,1.0,TEN,71.0,Beyond20,Run,-3.0,3.0
2009120604,IND,TEN,3,1,1,,IND,30.0,Beyond20,Kickoff,7.0,7.0
2009120604,IND,TEN,3,1,1,1.0,IND,65.0,Beyond20,Run,7.0,7.0
2009120604,IND,TEN,4,1,1,1.0,TEN,83.0,Beyond20,Pass,7.0,-7.0
2009120604,IND,TEN,5,1,1,1.0,IND,77.0,Beyond20,No Play,7.0,7.0
2009120604,IND,TEN,12,2,3,,TEN,30.0,Beyond20,Kickoff,3.0,-3.0
2009120604,IND,TEN,12,2,3,1.0,TEN,81.0,Beyond20,Run,3.0,-3.0
2009120604,IND,TEN,13,2,3,1.0,IND,82.0,Beyond20,Run,3.0,3.0
2009120604,IND,TEN,14,2,3,1.0,TEN,58.0,Beyond20,Pass,3.0,-3.0
2009120604,IND,TEN,15,2,3,1.0,IND,98.0,Beyond20,Run,3.0,3.0
2009120605,JAC,HOU,1,1,1,,JAC,30.0,Beyond20,Kickoff,3.0,3.0
2009120605,JAC,HOU,1,1,1,1.0,JAC,81.0,Beyond20,Run,3.0,3.0
2009120605,JAC,HOU,2,1,1,,HOU,30.0,Beyond20,Kickoff,7.0,-7.0
2009120605,JAC,HOU,2,1,1,1.0,HOU,80.0,Beyond20,Sack,7.0,-7.0
2009120605,JAC,HOU,3,1,1,1.0,JAC,18.0,10to20,Run,7.0,7.0
2009120605,JAC,HOU,4,1,1,1.0,HOU,99.0,Beyond20,Pass,7.0,-7.0
2009120605,JAC,HOU,5,1,1,1.0,JAC,50.0,Beyond20,Sack,7.0,7.0
2009120605,JAC,HOU,6,1,1,1.0,HOU,94.0,Beyond20,Run,7.0,-7.0
2009120605,JAC,HOU,7,1,1,1.0,JAC,46.0,Beyond20,Run,7.0,7.0
2009120605,JAC,HOU,13,2,3,,HOU,30.0,Beyond20,Kickoff,-2.0,2.0
2009120605,JAC,HOU,13,2,3,1.0,HOU,67.0,Beyond20,Pass,-2.0,2.0
2009120605,JAC,HOU,14,2,3,1.0,JAC,97.0,Beyond20,Run,-2.0,-2.0
2009120605,JAC,HOU,15,2,3,,HOU,20.0,10to20,Kickoff,3.0,-3.0
2009120605,JAC,HOU,15,2,3,1.0,HOU,61.0,Beyond20,Pass,3.0,-3.0
2009120605,JAC,HOU,16,2,3,1.0,JAC,40.0,Beyond20,Run,3.0,3.0
2009120605,JAC,HOU,17,2,3,,HOU,30.0,Beyond20,Kickoff,-3.0,3.0
2009120605,JAC,HOU,17,2,3,1.0,HOU,78.0,Beyond20,Pass,-3.0,3.0
2009120605,JAC,HOU,18,2,3,1.0,HOU,16.0,10to20,Run,-3.0,3.0
2009120605,JAC,HOU,19,2,3,,JAC,30.0,Beyond20,Kickoff,-6.0,-6.0
2009120605,JAC,HOU,19,2,3,1.0,JAC,75.0,Beyond20,Run,-6.0,-6.0
2009120606,KC,DEN,1,1,1,,DEN,30.0,Beyond20,Kickoff,-7.0,7.0
2009120606,KC,DEN,1,1,1,1.0,DEN,67.0,Beyond20,Pass,-7.0,7.0
2009120606,KC,DEN,2,1,1,1.0,KC,80.0,Beyond20,Run,-7.0,-7.0
2009120606,KC,DEN,3,1,1,1.0,DEN,63.0,Beyond20,Run,-7.0,7.0
2009120606,KC,DEN,4,1,1,,KC,30.0,Beyond20,Kickoff,3.0,3.0
2009120606,KC,DEN,4,1,1,1.0,KC,69.0,Beyond20,Run,3.0,3.0
2009120606,KC,DEN,14,2,3,,KC,30.0,Beyond20,Kickoff,-3.0,-3.0
2009120606,KC,DEN,14,2,3,1.0,KC,74.0,Beyond20,Run,-3.0,-3.0
2009120606,KC,DEN,15,2,3,1.0,DEN,27.0,Beyond20,Run,-3.0,3.0
2009120606,KC,DEN,16,2,3,,KC,30.0,Beyond20,Kickoff,-7.0,-7.0
2009120606,KC,DEN,16,2,3,1.0,KC,79.0,Beyond20,Run,-7.0,-7.0
2009120606,KC,DEN,17,2,3,1.0,DEN,21.0,Beyond20,Run,-7.0,7.0
