GameID,HomeTeam,AwayTeam,Drive,half,qtr,down,posteam,yrdline100,yrdregion,ydstogo,PlayType,1stdownconversion
2012112502,IND,BUF,8,1,2,3.0,IND,82.0,Beyond20,3,Run,1
2012112502,IND,BUF,8,1,2,3.0,IND,7.0,Inside10,3,Pass,0
2012112502,IND,BUF,10,1,2,3.0,IND,90.0,Beyond20,8,Pass,1
2012112502,IND,BUF,13,2,3,3.0,BUF,48.0,Beyond20,5,Pass,0
2012112502,IND,BUF,14,2,3,3.0,IND,71.0,Beyond20,6,Pass,1
2012112502,IND,BUF,14,2,3,3.0,IND,52.0,Beyond20,6,Pass,1
2012112502,IND,BUF,14,2,3,3.0,IND,8.0,Inside10,8,Pass,1
2012112502,IND,BUF,16,2,3,3.0,IND,83.0,Beyond20,5,Sack,0
2012112502,IND,BUF,17,2,4,3.0,BUF,29.0,Beyond20,2,Pass,1
2012112502,IND,BUF,18,2,4,3.0,IND,68.0,Beyond20,2,Sack,0
2012112502,IND,BUF,19,2,4,3.0,BUF,51.0,Beyond20,2,Pass,1
2012112502,IND,BUF,20,2,4,3.0,BUF,51.0,Beyond20,8,Pass,0
2012112501,CLE,PIT,1,1,1,3.0,CLE,51.0,Beyond20,7,Pass,1
2012112501,CLE,PIT,4,1,1,3.0,CLE,17.0,10to20,9,Pass,0
2012112501,CLE,PIT,5,1,1,3.0,PIT,61.0,Beyond20,3,Run,0
2012112501,CLE,PIT,6,1,1,3.0,CLE,50.0,Beyond20,7,Pass,0
2012112501,CLE,PIT,8,1,1,3.0,CLE,55.0,Beyond20,5,Pass,0
2012112501,CLE,PIT,10,1,2,3.0,CLE,5.0,Inside10,5,Pass,1
2012112501,CLE,PIT,11,1,2,3.0,PIT,88.0,Beyond20,7,Pass,1
2012112501,CLE,PIT,11,1,2,3.0,PIT,76.0,Beyond20,8,Pass,0
2012112501,CLE,PIT,12,1,2,3.0,CLE,33.0,Beyond20,8,Pass,1
2012112501,CLE,PIT,12,1,2,3.0,CLE,18.0,10to20,8,Run,0
2012112501,CLE,PIT,18,2,3,3.0,CLE,68.0,Beyond20,2,Pass,1
2012112501,CLE,PIT,18,2,3,3.0,CLE,59.0,Beyond20,5,Pass,0
2012112501,CLE,PIT,19,2,3,3.0,PIT,81.0,Beyond20,6,Pass,1
2012112501,CLE,PIT,25,2,4,3.0,PIT,59.0,Beyond20,4,Pass,0
2012112501,CLE,PIT,26,2,4,3.0,CLE,44.0,Beyond20,4,Pass,0
2012112501,CLE,PIT,30,2,4,3.0,CLE,36.0,Beyond20,6,Run,0
2012112500,CIN,OAK,2,1,1,3.0,CIN,49.0,Beyond20,1,Run,1
2012112500,CIN,OAK,3,1,1,3.0,OAK,70.0,Beyond20,5,Pass,0
2012112500,CIN,OAK,4,1,1,3.0,CIN,84.0,Beyond20,6,Pass,1
2012112500,CIN,OAK,4,1,1,3.0,CIN,34.0,Beyond20,4,Run,1
2012112500,CIN,OAK,6,1,1,3.0,CIN,69.0,Beyond20,1,Pass,0
2012112500,CIN,OAK,7,1,2,3.0,OAK,54.0,Beyond20,3,Pass,0
2012112500,CIN,OAK,8,1,2,3.0,CIN,81.0,Beyond20,2,Run,1
2012112500,CIN,OAK,8,1,2,3.0,CIN,42.0,Beyond20,3,Run,1
2012112500,CIN,OAK,8,1,2,3.0,CIN,5.0,Inside10,5,Pass,1
2012112500,CIN,OAK,9,1,2,3.0,OAK,72.0,Beyond20,1,Pass,1
2012112500,CIN,OAK,9,1,2,3.0,OAK,65.0,Beyond20,5,Pass,1
2012112500,CIN,OAK,9,1,2,3.0,OAK,45.0,Beyond20,1,Pass,0
2012112500,CIN,OAK,10,1,2,3.0,CIN,30.0,Beyond20,5,Pass,0
2012112500,CIN,OAK,13,2,3,3.0,CIN,79.0,Beyond20,9,Pass,0
2012112500,CIN,OAK,15,2,3,3.0,CIN,78.0,Beyond20,5,Pass,0
2012112500,CIN,OAK,19,2,3,3.0,CIN,75.0,Beyond20,5,Sack,0
2012112500,CIN,OAK,21,2,4,3.0,CIN,2.0,Inside10,2,Pass,0
2012112500,CIN,OAK,23,2,4,3.0,CIN,30.0,Beyond20,3,Run,1
2012112500,CIN,OAK,23,2,4,3.0,CIN,7.0,Inside10,6,Pass,1
2012112500,CIN,OAK,24,2,4,3.0,OAK,73.0,Beyond20,1,Pass,1
2012112504,KC,DEN,1,1,1,3.0,KC,63.0,Beyond20,2,Run,1
2012112504,KC,DEN,1,1,1,3.0,KC,16.0,10to20,3,Pass,0
2012112504,KC,DEN,3,1,1,3.0,KC,31.0,Beyond20,4,Pass,1
2012112504,KC,DEN,3,1,1,3.0,KC,7.0,Inside10,5,Pass,0
2012112504,KC,DEN,5,1,2,3.0,KC,57.0,Beyond20,5,Sack,0
2012112504,KC,DEN,7,1,2,3.0,KC,33.0,Beyond20,8,Sack,0
2012112504,KC,DEN,8,1,2,3.0,DEN,29.0,Beyond20,1,Pass,1
2012112504,KC,DEN,8,1,2,3.0,DEN,7.0,Inside10,7,Pass,1
2012112504,KC,DEN,10,2,3,3.0,DEN,15.0,10to20,4,Pass,0
2012112504,KC,DEN,11,2,3,3.0,KC,37.0,Beyond20,7,Pass,0
2012112504,KC,DEN,12,2,3,3.0,DEN,42.0,Beyond20,2,Pass,1
2012112504,KC,DEN,13,2,3,3.0,KC,54.0,Beyond20,4,Pass,0
2012112504,KC,DEN,16,2,4,3.0,DEN,86.0,Beyond20,8,Pass,0
2012112504,KC,DEN,19,2,4,3.0,KC,46.0,Beyond20,6,Pass,0
2012112504,KC,DEN,20,2,4,3.0,DEN,55.0,Beyond20,3,Pass,1
2012112504,KC,DEN,20,2,4,3.0,DEN,42.0,Beyond20,7,Pass,1
2012112504,KC,DEN,21,2,4,3.0,KC,72.0,Beyond20,5,Pass,1
2012112507,MIA,SEA,2,1,1,3.0,MIA,64.0,Beyond20,8,Pass,1
2012112507,MIA,SEA,3,1,1,3.0,SEA,67.0,Beyond20,7,Pass,0
2012112507,MIA,SEA,7,1,1,3.0,SEA,53.0,Beyond20,8,Run,0
2012112507,MIA,SEA,8,1,1,3.0,MIA,62.0,Beyond20,3,Pass,0
2012112507,MIA,SEA,9,1,2,3.0,SEA,42.0,Beyond20,5,Pass,0
2012112507,MIA,SEA,11,1,2,3.0,SEA,73.0,Beyond20,3,Pass,1
2012112507,MIA,SEA,11,1,2,3.0,SEA,44.0,Beyond20,1,Pass,1
2012112507,MIA,SEA,13,2,3,3.0,MIA,60.0,Beyond20,4,Pass,0
2012112507,MIA,SEA,14,2,3,3.0,SEA,61.0,Beyond20,3,Pass,1
2012112507,MIA,SEA,14,2,3,3.0,SEA,30.0,Beyond20,1,Pass,1
2012112507,MIA,SEA,15,2,3,3.0,MIA,45.0,Beyond20,7,Pass,0
2012112507,MIA,SEA,16,2,4,3.0,SEA,60.0,Beyond20,4,Pass,0
2012112507,MIA,SEA,17,2,4,3.0,MIA,9.0,Inside10,1,Run,1
2012112507,MIA,SEA,19,2,4,3.0,MIA,55.0,Beyond20,7,Pass,1
2012112507,MIA,SEA,20,2,4,3.0,SEA,75.0,Beyond20,5,Pass,1
2012112507,MIA,SEA,20,2,4,3.0,SEA,60.0,Beyond20,4,Pass,1
2012112507,MIA,SEA,21,2,4,3.0,MIA,29.0,Beyond20,3,Run,1
2012112506,TB,ATL,1,1,1,3.0,ATL,74.0,Beyond20,4,Pass,1
2012112506,TB,ATL,1,1,1,3.0,ATL,11.0,10to20,3,Pass,0
2012112506,TB,ATL,3,1,2,3.0,ATL,68.0,Beyond20,3,Pass,1
2012112506,TB,ATL,3,1,2,3.0,ATL,30.0,Beyond20,7,Pass,1
2012112506,TB,ATL,3,1,2,3.0,ATL,5.0,Inside10,1,Run,1
2012112506,TB,ATL,5,1,2,3.0,ATL,53.0,Beyond20,4,Pass,1
2012112506,TB,ATL,6,1,2,3.0,TB,1.0,Inside10,1,Run,0
2012112506,TB,ATL,7,1,2,3.0,ATL,47.0,Beyond20,1,Pass,1
2012112506,TB,ATL,8,2,3,3.0,TB,81.0,Beyond20,5,Pass,1
2012112506,TB,ATL,8,2,3,3.0,TB,68.0,Beyond20,4,Pass,1
2012112506,TB,ATL,10,2,3,3.0,TB,76.0,Beyond20,6,Pass,0
2012112506,TB,ATL,11,2,3,3.0,ATL,63.0,Beyond20,7,Pass,0
2012112506,TB,ATL,13,2,4,3.0,ATL,77.0,Beyond20,7,Pass,1
2012112506,TB,ATL,13,2,4,3.0,ATL,56.0,Beyond20,1,Sack,1
2012112506,TB,ATL,14,2,4,3.0,TB,30.0,Beyond20,4,Pass,0
2012112506,TB,ATL,16,2,4,3.0,TB,63.0,Beyond20,9,Pass,1
2012112506,TB,ATL,16,2,4,3.0,TB,38.0,Beyond20,7,Pass,0
2012112506,TB,ATL,17,2,4,3.0,ATL,37.0,Beyond20,5,Pass,1
2012112505,CHI,MIN,3,1,1,3.0,MIN,22.0,Beyond20,4,Pass,0
2012112505,CHI,MIN,6,1,1,3.0,CHI,30.0,Beyond20,6,Pass,1
2012112505,CHI,MIN,7,1,1,3.0,MIN,77.0,Beyond20,9,Pass,0
2012112505,CHI,MIN,8,1,1,3.0,CHI,45.0,Beyond20,1,Run,1
2012112505,CHI,MIN,8,1,1,3.0,CHI,34.0,Beyond20,1,Run,1
2012112505,CHI,MIN,9,1,2,3.0,MIN,56.0,Beyond20,1,Pass,1
2012112505,CHI,MIN,9,1,2,3.0,MIN,12.0,10to20,6,Pass,0
2012112505,CHI,MIN,10,1,2,3.0,CHI,75.0,Beyond20,5,Run,1
2012112505,CHI,MIN,10,1,2,3.0,CHI,62.0,Beyond20,3,Pass,1
2012112505,CHI,MIN,10,1,2,3.0,CHI,43.0,Beyond20,2,Run,0
2012112505,CHI,MIN,10,1,2,3.0,CHI,31.0,Beyond20,4,Pass,1
2012112505,CHI,MIN,11,1,2,3.0,MIN,83.0,Beyond20,4,Pass,1
2012112505,CHI,MIN,14,1,2,3.0,CHI,34.0,Beyond20,2,Pass,1
2012112505,CHI,MIN,15,2,3,3.0,CHI,71.0,Beyond20,6,Pass,1
2012112505,CHI,MIN,16,2,3,3.0,MIN,15.0,10to20,1,Pass,1
2012112505,CHI,MIN,17,2,3,3.0,CHI,73.0,Beyond20,4,Pass,1
2012112505,CHI,MIN,17,2,3,3.0,CHI,61.0,Beyond20,6,Pass,1
2012112505,CHI,MIN,17,2,3,3.0,CHI,28.0,Beyond20,1,Pass,0
2012112505,CHI,MIN,18,2,3,3.0,MIN,64.0,Beyond20,4,Pass,1
2012112505,CHI,MIN,18,2,3,3.0,MIN,53.0,Beyond20,6,Pass,1
2012112505,CHI,MIN,18,2,4,3.0,MIN,8.0,Inside10,2,Pass,0
2012112505,CHI,MIN,20,2,4,3.0,MIN,72.0,Beyond20,6,Sack,0
2012112505,CHI,MIN,21,2,4,3.0,CHI,64.0,Beyond20,8,Pass,0
2012112505,CHI,MIN,22,2,4,3.0,MIN,50.0,Beyond20,1,Run,1
2012112505,CHI,MIN,23,2,4,3.0,CHI,42.0,Beyond20,2,Pass,0
2012112505,CHI,MIN,24,2,4,3.0,MIN,86.0,Beyond20,6,Pass,1
2012112505,CHI,MIN,24,2,4,3.0,MIN,47.0,Beyond20,5,Pass,0
2012112505,CHI,MIN,24,2,4,3.0,MIN,31.0,Beyond20,1,Pass,0
2012112505,CHI,MIN,25,2,4,3.0,CHI,65.0,Beyond20,6,Run,1
2012112508,SD,BAL,1,1,1,3.0,SD,60.0,Beyond20,4,Sack,0
2012112508,SD,BAL,2,1,1,3.0,BAL,83.0,Beyond20,5,Pass,1
2012112508,SD,BAL,3,1,1,3.0,SD,76.0,Beyond20,7,Sack,0
2012112508,SD,BAL,4,1,1,3.0,BAL,73.0,Beyond20,7,Pass,1
2012112508,SD,BAL,4,1,1,3.0,BAL,46.0,Beyond20,2,Pass,1
2012112508,SD,BAL,5,1,1,3.0,SD,77.0,Beyond20,1,Pass,0
2012112508,SD,BAL,6,1,2,3.0,BAL,65.0,Beyond20,9,Pass,0
2012112508,SD,BAL,7,1,2,3.0,SD,27.0,Beyond20,1,Run,0
2012112508,SD,BAL,8,1,2,3.0,BAL,75.0,Beyond20,1,Run,0
2012112508,SD,BAL,9,1,2,3.0,SD,67.0,Beyond20,6,Pass,1
2012112508,SD,BAL,12,1,2,3.0,BAL,75.0,Beyond20,1,Pass,1
2012112508,SD,BAL,13,2,3,3.0,BAL,81.0,Beyond20,7,Pass,1
2012112508,SD,BAL,13,2,3,3.0,BAL,25.0,Beyond20,8,Pass,0
2012112508,SD,BAL,16,2,3,3.0,SD,62.0,Beyond20,5,Sack,0
2012112508,SD,BAL,17,2,3,3.0,BAL,69.0,Beyond20,3,Pass,1
2012112508,SD,BAL,17,2,3,3.0,BAL,41.0,Beyond20,1,Run,1
2012112508,SD,BAL,17,2,3,3.0,BAL,14.0,10to20,1,Run,0
2012112508,SD,BAL,18,2,4,3.0,SD,29.0,Beyond20,7,Run,1
2012112508,SD,BAL,19,2,4,3.0,BAL,64.0,Beyond20,6,Pass,1
2012112508,SD,BAL,20,2,4,3.0,SD,77.0,Beyond20,7,Pass,0
2012112508,SD,BAL,21,2,4,3.0,BAL,26.0,Beyond20,2,Run,1
2012112508,SD,BAL,22,3,5,3.0,SD,81.0,Beyond20,7,Pass,1
2012112508,SD,BAL,22,3,5,3.0,SD,50.0,Beyond20,4,Pass,0
2012112508,SD,BAL,24,3,5,3.0,SD,73.0,Beyond20,3,Pass,0
2012112508,SD,BAL,25,3,5,3.0,BAL,72.0,Beyond20,4,Pass,1
2012112510,ARI,STL,1,1,1,3.0,STL,46.0,Beyond20,5,Pass,0
2012112510,ARI,STL,2,1,1,3.0,ARI,73.0,Beyond20,3,Pass,1
2012112510,ARI,STL,3,1,1,3.0,STL,53.0,Beyond20,8,Pass,0
2012112510,ARI,STL,6,1,2,3.0,STL,74.0,Beyond20,5,Sack,0
2012112510,ARI,STL,9,1,2,3.0,ARI,74.0,Beyond20,4,Pass,0
2012112510,ARI,STL,11,1,2,3.0,ARI,69.0,Beyond20,2,Pass,1
2012112510,ARI,STL,11,1,2,3.0,ARI,45.0,Beyond20,1,Run,1
2012112510,ARI,STL,12,2,3,3.0,ARI,44.0,Beyond20,3,Pass,0
2012112510,ARI,STL,19,2,3,3.0,ARI,75.0,Beyond20,1,Run,0
2012112510,ARI,STL,20,2,4,3.0,STL,69.0,Beyond20,3,Run,0
2012112510,ARI,STL,21,2,4,3.0,ARI,71.0,Beyond20,5,Pass,0
2012112510,ARI,STL,22,2,4,3.0,STL,64.0,Beyond20,1,Run,1
2012112510,ARI,STL,22,2,4,3.0,STL,45.0,Beyond20,6,Pass,1
2012112510,ARI,STL,22,2,4,3.0,STL,2.0,Inside10,1,Run,0
2012112509,NO,SF,1,1,1,3.0,NO,72.0,Beyond20,8,Pass,0
2012112509,NO,SF,2,1,1,3.0,SF,65.0,Beyond20,4,Pass,0
2012112509,NO,SF,3,1,1,3.0,NO,84.0,Beyond20,4,Pass,0
2012112509,NO,SF,5,1,1,3.0,NO,8.0,Inside10,1,Run,1
2012112509,NO,SF,7,1,2,3.0,NO,65.0,Beyond20,7,Pass,1
2012112509,NO,SF,9,1,2,3.0,SF,76.0,Beyond20,6,Run,1
2012112509,NO,SF,10,1,2,3.0,NO,80.0,Beyond20,1,Run,0
2012112509,NO,SF,11,1,2,3.0,SF,65.0,Beyond20,2,Run,1
2012112509,NO,SF,14,2,3,3.0,SF,72.0,Beyond20,2,Pass,1
2012112509,NO,SF,18,2,3,3.0,NO,53.0,Beyond20,4,Pass,1
2012112509,NO,SF,19,2,4,3.0,SF,69.0,Beyond20,2,Pass,1
2012112509,NO,SF,19,2,4,3.0,SF,33.0,Beyond20,3,Pass,1
2012112509,NO,SF,19,2,4,3.0,SF,5.0,Inside10,5,Run,0
2012112509,NO,SF,20,2,4,3.0,NO,55.0,Beyond20,2,Sack,0
2012112509,NO,SF,21,2,4,3.0,SF,32.0,Beyond20,6,Pass,0
2012112511,NYG,GB,3,1,1,3.0,NYG,79.0,Beyond20,6,Pass,0
2012112511,NYG,GB,4,1,1,3.0,GB,35.0,Beyond20,3,Sack,0
2012112511,NYG,GB,5,1,1,3.0,NYG,34.0,Beyond20,7,Run,1
2012112511,NYG,GB,5,1,1,3.0,NYG,16.0,10to20,5,Pass,1
2012112511,NYG,GB,7,1,1,3.0,NYG,24.0,Beyond20,1,Run,0
2012112511,NYG,GB,9,1,2,3.0,NYG,60.0,Beyond20,9,Pass,1
2012112511,NYG,GB,9,1,2,3.0,NYG,9.0,Inside10,6,Pass,1
2012112511,NYG,GB,10,1,2,3.0,GB,68.0,Beyond20,5,Pass,1
2012112511,NYG,GB,10,1,2,3.0,GB,11.0,10to20,1,Run,0
2012112511,NYG,GB,11,1,2,3.0,NYG,68.0,Beyond20,5,Pass,0
2012112511,NYG,GB,14,1,2,3.0,GB,65.0,Beyond20,4,Run,1
2012112511,NYG,GB,16,2,3,3.0,NYG,49.0,Beyond20,1,Run,0
2012112511,NYG,GB,17,2,3,3.0,GB,86.0,Beyond20,5,Run,1
2012112511,NYG,GB,19,2,4,3.0,GB,18.0,10to20,9,Pass,0
2012112511,NYG,GB,20,2,4,3.0,NYG,34.0,Beyond20,2,Run,0
2012112511,NYG,GB,20,2,4,3.0,NYG,5.0,Inside10,5,Run,0
2012112511,NYG,GB,21,2,4,3.0,GB,89.0,Beyond20,1,Run,1
2012112511,NYG,GB,21,2,4,3.0,GB,53.0,Beyond20,4,Pass,0
2012112600,PHI,CAR,5,1,1,3.0,PHI,55.0,Beyond20,3,Run,1
2012112600,PHI,CAR,5,1,2,3.0,PHI,29.0,Beyond20,8,Pass,0
2012112600,PHI,CAR,6,1,2,3.0,CAR,72.0,Beyond20,8,Pass,0
2012112600,PHI,CAR,9,1,2,3.0,PHI,41.0,Beyond20,1,Run,1
2012112600,PHI,CAR,10,1,2,3.0,CAR,77.0,Beyond20,7,Run,1
2012112600,PHI,CAR,10,1,2,3.0,CAR,65.0,Beyond20,8,Pass,0
2012112600,PHI,CAR,13,2,3,3.0,CAR,1.0,Inside10,1,Run,1
2012112600,PHI,CAR,15,2,3,3.0,CAR,65.0,Beyond20,7,Pass,0
2012112600,PHI,CAR,19,2,4,3.0,CAR,5.0,Inside10,3,Pass,0
2012112600,PHI,CAR,20,2,4,3.0,PHI,45.0,Beyond20,6,Pass,0
2012112600,PHI,CAR,23,2,4,3.0,CAR,44.0,Beyond20,4,Pass,1
2012112600,PHI,CAR,23,2,4,3.0,CAR,27.0,Beyond20,3,Pass,1
2012112900,ATL,NO,2,1,1,3.0,NO,78.0,Beyond20,8,Pass,1
2012112900,ATL,NO,3,1,1,3.0,ATL,77.0,Beyond20,7,Pass,0
2012112900,ATL,NO,4,1,1,3.0,NO,48.0,Beyond20,2,Pass,0
2012112900,ATL,NO,6,1,1,3.0,NO,80.0,Beyond20,2,Pass,0
2012112900,ATL,NO,9,1,2,3.0,ATL,70.0,Beyond20,8,Pass,0
2012112900,ATL,NO,11,1,2,3.0,ATL,27.0,Beyond20,8,Pass,0
2012112900,ATL,NO,12,1,2,3.0,NO,79.0,Beyond20,9,Pass,1
2012112900,ATL,NO,12,1,2,3.0,NO,45.0,Beyond20,8,Pass,1
2012112900,ATL,NO,15,2,3,3.0,NO,35.0,Beyond20,9,Pass,1
2012112900,ATL,NO,15,2,3,3.0,NO,8.0,Inside10,8,Pass,0
2012112900,ATL,NO,16,2,3,3.0,ATL,80.0,Beyond20,7,Pass,0
2012112900,ATL,NO,17,2,3,3.0,NO,50.0,Beyond20,2,Run,1
2012112900,ATL,NO,17,2,3,3.0,NO,34.0,Beyond20,2,Pass,0
2012112900,ATL,NO,21,2,4,3.0,NO,75.0,Beyond20,5,Pass,1
2012112900,ATL,NO,21,2,4,3.0,NO,36.0,Beyond20,5,Sack,0
2012112900,ATL,NO,22,2,4,3.0,ATL,50.0,Beyond20,8,Pass,1
2012120200,CHI,SEA,1,1,1,3.0,SEA,78.0,Beyond20,8,Pass,1
2012120200,CHI,SEA,3,1,1,3.0,SEA,54.0,Beyond20,4,Pass,0
2012120200,CHI,SEA,4,1,1,3.0,CHI,44.0,Beyond20,6,Run,1
2012120200,CHI,SEA,4,1,2,3.0,CHI,16.0,10to20,2,Run,0
2012120200,CHI,SEA,5,1,2,3.0,SEA,49.0,Beyond20,2,Pass,0
2012120200,CHI,SEA,6,1,2,3.0,CHI,55.0,Beyond20,3,Pass,0
2012120200,CHI,SEA,7,1,2,3.0,SEA,88.0,Beyond20,4,Pass,1
2012120200,CHI,SEA,7,1,2,3.0,SEA,53.0,Beyond20,6,Pass,1
2012120200,CHI,SEA,8,1,2,3.0,CHI,81.0,Beyond20,6,Pass,0
2012120200,CHI,SEA,9,1,2,3.0,SEA,34.0,Beyond20,4,Pass,1
2012120200,CHI,SEA,11,2,3,3.0,CHI,84.0,Beyond20,3,Pass,0
2012120200,CHI,SEA,13,2,3,3.0,CHI,12.0,10to20,4,Pass,1
2012120200,CHI,SEA,14,2,3,3.0,SEA,79.0,Beyond20,9,Pass,0
2012120200,CHI,SEA,15,2,3,3.0,CHI,56.0,Beyond20,7,Run,1
2012120200,CHI,SEA,16,2,4,3.0,SEA,67.0,Beyond20,1,Run,1
2012120200,CHI,SEA,16,2,4,3.0,SEA,60.0,Beyond20,7,Pass,0
2012120200,CHI,SEA,17,2,4,3.0,CHI,53.0,Beyond20,1,Run,1
2012120200,CHI,SEA,20,3,5,3.0,SEA,47.0,Beyond20,2,Run,1
2012120200,CHI,SEA,20,3,5,3.0,SEA,37.0,Beyond20,5,Run,1
2012120208,TEN,HOU,1,1,1,3.0,HOU,54.0,Beyond20,8,Pass,1
2012120208,TEN,HOU,2,1,1,3.0,TEN,19.0,10to20,5,Pass,0
2012120208,TEN,HOU,3,1,1,3.0,HOU,65.0,Beyond20,8,Pass,1
2012120208,TEN,HOU,3,1,1,3.0,HOU,49.0,Beyond20,4,Pass,0
2012120208,TEN,HOU,4,1,1,3.0,TEN,93.0,Beyond20,8,Pass,0
2012120208,TEN,HOU,5,1,1,3.0,HOU,59.0,Beyond20,9,Pass,0
2012120208,TEN,HOU,7,1,1,3.0,HOU,17.0,10to20,7,Pass,0
2012120208,TEN,HOU,8,1,2,3.0,TEN,76.0,Beyond20,6,Pass,1
2012120208,TEN,HOU,9,1,2,3.0,HOU,75.0,Beyond20,4,Pass,0
2012120208,TEN,HOU,11,1,2,3.0,HOU,60.0,Beyond20,7,Pass,0
2012120208,TEN,HOU,14,1,2,3.0,TEN,36.0,Beyond20,6,Pass,0
2012120208,TEN,HOU,15,1,2,3.0,HOU,57.0,Beyond20,7,Pass,0
2012120208,TEN,HOU,16,1,2,3.0,TEN,71.0,Beyond20,8,Pass,1
2012120208,TEN,HOU,18,2,3,3.0,HOU,64.0,Beyond20,3,Pass,1
2012120208,TEN,HOU,20,2,3,3.0,HOU,28.0,Beyond20,2,Pass,0
2012120208,TEN,HOU,25,2,4,3.0,TEN,74.0,Beyond20,3,Pass,1
2012120208,TEN,HOU,25,2,4,3.0,TEN,7.0,Inside10,3,Pass,0
2012120208,TEN,HOU,26,2,4,3.0,HOU,60.0,Beyond20,3,Pass,0
2012120208,TEN,HOU,27,2,4,3.0,TEN,33.0,Beyond20,5,Pass,0
2012120208,TEN,HOU,28,2,4,3.0,HOU,63.0,Beyond20,6,Pass,1
2012120208,TEN,HOU,28,2,4,3.0,HOU,40.0,Beyond20,5,Run,0
2012120207,MIA,NE,1,1,1,3.0,MIA,78.0,Beyond20,4,Pass,0
2012120207,MIA,NE,2,1,1,3.0,NE,10.0,10to20,8,Pass,1
2012120207,MIA,NE,3,1,1,3.0,MIA,74.0,Beyond20,4,Pass,0
2012120207,MIA,NE,4,1,1,3.0,NE,31.0,Beyond20,6,Pass,0
2012120207,MIA,NE,5,1,1,3.0,MIA,45.0,Beyond20,6,Pass,0
2012120207,MIA,NE,8,1,2,3.0,NE,69.0,Beyond20,4,Pass,0
2012120207,MIA,NE,8,1,2,3.0,NE,9.0,Inside10,1,Run,1
2012120207,MIA,NE,9,1,2,3.0,MIA,74.0,Beyond20,4,Sack,1
2012120207,MIA,NE,11,1,2,3.0,MIA,30.0,Beyond20,3,Pass,1
2012120207,MIA,NE,13,2,3,3.0,NE,73.0,Beyond20,3,Run,0
2012120207,MIA,NE,14,2,3,3.0,MIA,76.0,Beyond20,9,Pass,0
2012120207,MIA,NE,15,2,3,3.0,NE,33.0,Beyond20,5,Sack,0
2012120207,MIA,NE,16,2,3,3.0,MIA,78.0,Beyond20,8,Pass,1
2012120207,MIA,NE,17,2,3,3.0,NE,89.0,Beyond20,1,Run,1
2012120207,MIA,NE,19,2,3,3.0,NE,76.0,Beyond20,6,Pass,1
2012120207,MIA,NE,19,2,4,3.0,NE,35.0,Beyond20,1,Pass,1
2012120207,MIA,NE,19,2,4,3.0,NE,7.0,Inside10,7,Sack,0
2012120207,MIA,NE,20,2,4,3.0,MIA,26.0,Beyond20,5,Run,0
2012120207,MIA,NE,20,2,4,3.0,MIA,7.0,Inside10,4,Sack,0
2012120207,MIA,NE,21,2,4,3.0,NE,10.0,10to20,2,Run,1
2012120207,MIA,NE,21,2,4,3.0,NE,2.0,Inside10,2,Run,0
2012120206,BUF,JAC,1,1,1,3.0,JAC,73.0,Beyond20,5,Pass,0
2012120206,BUF,JAC,2,1,1,3.0,BUF,64.0,Beyond20,8,Run,1
2012120206,BUF,JAC,3,1,1,3.0,JAC,48.0,Beyond20,6,Pass,0
2012120206,BUF,JAC,4,1,1,3.0,BUF,85.0,Beyond20,7,Pass,0
2012120206,BUF,JAC,6,1,2,3.0,BUF,81.0,Beyond20,2,Run,1
2012120206,BUF,JAC,8,1,2,3.0,BUF,45.0,Beyond20,1,Run,1
2012120206,BUF,JAC,8,1,2,3.0,BUF,40.0,Beyond20,8,Run,0
2012120206,BUF,JAC,10,1,2,3.0,BUF,11.0,10to20,6,Pass,1
2012120206,BUF,JAC,12,1,2,3.0,BUF,11.0,10to20,7,Pass,0
2012120206,BUF,JAC,14,2,3,3.0,BUF,52.0,Beyond20,1,Run,1
2012120206,BUF,JAC,15,2,3,3.0,JAC,39.0,Beyond20,5,Pass,0
2012120206,BUF,JAC,16,2,3,3.0,BUF,31.0,Beyond20,4,Pass,0
2012120206,BUF,JAC,17,2,3,3.0,JAC,71.0,Beyond20,1,Run,0
2012120206,BUF,JAC,21,2,4,3.0,BUF,73.0,Beyond20,3,Run,0
2012120206,BUF,JAC,24,2,4,3.0,JAC,27.0,Beyond20,5,Pass,0
2012120206,BUF,JAC,25,2,4,3.0,BUF,69.0,Beyond20,6,Run,0
2012120205,DET,IND,1,1,1,3.0,DET,66.0,Beyond20,7,Pass,0
2012120205,DET,IND,3,1,1,3.0,DET,50.0,Beyond20,2,Pass,1
2012120205,DET,IND,3,1,1,3.0,DET,29.0,Beyond20,3,Pass,0
2012120205,DET,IND,4,1,1,3.0,IND,76.0,Beyond20,6,Pass,1
2012120205,DET,IND,5,1,1,3.0,DET,25.0,Beyond20,6,Pass,1
2012120205,DET,IND,6,1,1,3.0,IND,77.0,Beyond20,7,Pass,0
2012120205,DET,IND,7,1,2,3.0,DET,56.0,Beyond20,1,Run,1
2012120205,DET,IND,9,1,2,3.0,DET,83.0,Beyond20,9,Pass,0
2012120205,DET,IND,11,1,2,3.0,DET,15.0,10to20,5,Pass,0
2012120205,DET,IND,13,1,2,3.0,DET,33.0,Beyond20,5,Pass,0
2012120205,DET,IND,16,1,2,3.0,IND,55.0,Beyond20,2,Pass,0
2012120205,DET,IND,19,2,3,3.0,DET,61.0,Beyond20,4,Pass,1
2012120205,DET,IND,19,2,3,3.0,DET,46.0,Beyond20,8,Pass,0
