team,season,win_pct,rtg_rat,log_rtg_rat,eFG,Tov,Reb,Ftr
GSW,1988,0.524390243902439,0.9972144846796658,-0.0027894020875785254,0.015734106210474847,-0.314869482629944,-0.8361539632802822,-0.019047979302310038
DAL,1988,0.4634146341463415,0.9889502762430941,-0.01111122542507061,0.15645910406077418,0.7090752887727492,-1.4447330608857825,1.2049255161929588
DET,1988,0.7682926829268293,1.058261700095511,0.05662765643669229,1.6177743411833236,0.8760560589434052,1.252608058589328,0.17225870970430612
IND,1988,0.34146341463414637,0.9621621621621621,-0.03857227478623973,0.8847539763235469,2.8476102150834075,-0.816809794638025,-0.4652381821732387
CHA,1988,0.24390243902439024,0.9250669045495095,-0.07788921484263248,-1.402981948414476,-0.7599015148443926,-1.5952571158109223,-2.0818821091298934
MIL,1988,0.5975609756097561,1.0347744360902253,0.03418346682109006,-0.21971431759719218,-1.7202446059291108,0.062292048776565946,0.18499106149904873
UTA,1988,0.6219512195121951,1.0502463054187192,0.049024713249902145,1.6259820624843504,1.7875742182760812,0.04099698174747485,2.0790863994783084
DEN,1988,0.5365853658536586,1.0140056022408963,0.013908430046131931,-0.841193836931563,-2.730070252407064,-0.4891242706492496,-1.134090606856948
SAC,1988,0.32926829268292684,0.95,-0.05129329438755058,-0.6589226442824265,0.7142133548943863,-0.6000648379393295,-0.41997093833843324
NJN,1988,0.3170731707317073,0.9423604757548033,-0.05936740695285709,-1.2606642773974175,0.41037227199929044,0.9493841928774686,-0.43070793704034893
PHO,1988,0.6707317073170732,1.0700094607379376,0.06766749024588282,1.2183203437656194,-0.49687832688096817,-0.4969446042904042,1.334394168421055
LAC,1988,0.25609756097560976,0.9147005444646098,-0.08915854108154588,-0.6953008026767827,1.7906912676625235,-1.5873748816297384,-0.5813395554974328
OKC,1988,0.573170731707317,1.0267034990791897,0.026353183400338372,-0.08348863729800796,-1.3443729821910575,1.198756475518746,-0.9417239681142724
LAL,1988,0.6951219512195121,1.0665417057169635,0.06442136338452291,1.2960133050609053,0.7240529123808962,0.637533039127482,2.170515868927152
POR,1988,0.47560975609756095,1.012962962962963,0.012879662863661238,-0.504667395840168,-1.2767284038977555,1.3527254431656182,-0.9664205206309249
SAC,1989,0.2804878048780488,0.9527272727272728,-0.04842659390547441,-0.013849718816151897,0.747986296582132,-1.753096922876063,-1.1401169975583516
CHA,1989,0.23170731707317074,0.9281164695177434,-0.0745980481253046,-1.3640677302566064,-1.0920168221388882,-2.0953685964261815,-1.7518345043760448
HOU,1989,0.5,1.0135396518375241,0.013448809812613002,0.5729659026418233,0.6106568430824276,0.7605161770597605,-0.07984071027040779
PHO,1989,0.6585365853658537,1.0649717514124293,0.06294827431423622,1.1288524234287975,0.33563769506179664,-0.03181111758246977,2.635095480092075
OKC,1989,0.5,1.0100182149362478,0.009968365280891142,-0.17658383782450637,-0.1965829467971537,2.200335463361059,-2.1172494129098114
LAL,1989,0.7682926829268293,1.0654205607476634,0.06336961393258919,1.2225368059485866,0.2776876592120693,0.4522344373705204,1.4877689422369662
CHI,1989,0.6707317073170732,1.0302752293577981,0.02982597951525377,0.283913073199434,-1.2776295551792676,0.0001244508683966353,-0.7495797931402011
BOS,1989,0.6341463414634146,1.0379981464318813,0.03729399903100546,1.0522732987652588,1.9374948853874072,1.205922880363965,0.7730174768643994
POR,1989,0.7195121951219512,1.0584291187739463,0.0567858455092691,0.23305100522001246,-1.2704795427099576,2.403373518511084,0.11237388980228001
IND,1989,0.5121951219512195,1.0008976660682225,0.0008972634069896832,0.8769007158060466,1.4964072696369666,-1.2822425228766725,0.8566517386012446
MIN,1989,0.2682926829268293,0.9574861367837337,-0.04344403658699856,-1.516727432514707,-1.5985840154292899,0.0588978209151363,-1.6492146565146584
NJN,1989,0.2073170731707317,0.927255985267035,-0.07552560777531843,-2.2119568291526788,-0.7383584971436745,0.4997844778392324,-0.9796306410879172
MIA,1989,0.21951219512195122,0.9118457300275481,-0.09228445888778801,-1.2004998151522055,0.4895241341196543,0.2588583285482921,-2.887485204525487
CLE,1989,0.5121951219512195,0.9972014925373135,-0.0028024306057020105,-0.17285147351250976,-0.32004718738142895,-0.24244702952856367,0.9108894612610694
LAC,1989,0.36585365853658536,0.9683426443202979,-0.03216928293339167,-0.031485287187612836,1.484955242804883,-0.6130916576622879,0.6742193007345698
ORL,1989,0.21951219512195122,0.9256342957130359,-0.07727605137656593,-1.6215381947036775,1.3160239571946983,0.4777050448015933,0.8252466541588878
WAS,1989,0.3780487804878049,0.9799453053783045,-0.020258519713467052,-0.25738654685800266,-0.044276827880004435,-0.1487991504721695,-1.0735495958773775
NYK,1989,0.5487804878048781,1.012962962962963,0.012879662863661238,0.694177138883199,1.057122347290509,0.07311284491022914,0.9972034748996499
SAS,1989,0.6829268292682927,1.0335892514395393,0.03303745484307627,0.3910502551080417,-0.21494312698412926,0.9670075418673452,0.996087132997212
ATL,1989,0.5,1.0098302055406612,0.00978220339446088,-0.4917980626101021,-0.37672427766124184,0.6000853073891708,0.651802362487847
UTA,1989,0.6707317073170732,1.0464895635673623,0.045441290152194745,2.00825454566562,1.5300262464539496,-0.1313429118484599,0.44988948363467035
DEN,1989,0.524390243902439,1.0121836925960637,0.012110068816511948,-0.8453821753375916,-2.8871655168920545,0.1319687224897802,-1.336986259002018
PHI,1989,0.6463414634146342,1.0470479704797047,0.0459747479159114,0.2716198577076724,-0.28430262542510554,0.14424442369552157,1.6520985812111426
DET,1989,0.7195121951219512,1.0618357487922705,0.05999924870415188,1.0913829570739473,-0.24514275503943103,1.4794314176461725,-0.46697512156225696
DAL,1989,0.573170731707317,1.0,0.0,0.1931238901561563,0.09185384301754729,-0.5811625334506135,0.6224503146987478
GSW,1989,0.45121951219512196,0.9733570159857904,-0.02700434119167487,0.24413087498999322,0.5306119566404963,-4.1084168502824845,1.902606800382239
MIL,1989,0.5365853658536586,0.9925994449583719,-0.007428075008509749,-0.17819019139917563,-1.4077226438756572,-0.8123866123950562,-1.3646284601786738
LAL,1990,0.7073170731707317,1.0676190476190475,0.06543097992059071,0.9559180640832763,0.2991958985975521,0.45095865882072494,2.400281932767225
POR,1990,0.7682926829268293,1.081495685522531,0.07834497705723166,1.3265853383508632,-0.7510841006209341,1.380704113793107,0.26913086660630375
MIA,1990,0.2926829268292683,0.9435707678075856,-0.05808391136089144,-0.7958879611803654,0.49688486422799644,0.15450655868384722,-1.5535312753819581
IND,1990,0.5,0.9964317573595005,-0.003574624002959134,0.30102547230893995,0.9435876708907192,-0.9954157693701148,0.9544159744005493
LAC,1990,0.3780487804878049,0.9671361502347418,-0.033415996919844065,-0.34847656714561936,0.7285361697193122,0.8232227013258226,-1.3366690804712171
SAC,1990,0.3048780487804878,0.9349220898258479,-0.067292079554754,-0.4862229854697935,-0.13354847339340017,-1.8601019786950064,-2.2449530345500466
OKC,1990,0.5,1.0110599078341014,0.010999194300670317,-0.0629792585873399,-0.8157730910931911,0.8326616721739151,-1.4307270070585099
UTA,1990,0.6585365853658537,1.0333016175071361,0.03275912961692968,1.0874365080551915,0.6953345409836652,-1.0604493534502257,1.9195325941946446
CHI,1990,0.7439024390243902,1.0893536121673002,0.08558450397702953,1.1888818457926615,-1.7887540214926256,1.1577011422874428,-0.009594048760735795
NYK,1990,0.47560975609756095,0.9981360671015843,-0.0018656721829497342,0.34874196865772794,1.206854857069367,-0.12745570915332227,1.0463579169758765
GSW,1990,0.5365853658536586,1.0145058930190392,0.014401689058422927,0.2366304776098741,-1.064974771744999,-1.622865776390357,0.1641565584240614
MIL,1990,0.5853658536585366,1.023320895522388,0.02305311864448292,-0.034150979379571435,-1.557988325154688,-0.6847218028845059,-0.011598206387373626
DAL,1990,0.34146341463414637,0.9564823209428831,-0.04449297334333554,-0.36150575084090725,0.47024047822722603,-1.23997428503409,-0.7087302872369704
ORL,1990,0.3780487804878049,0.9636032757051866,-0.03707560880221488,-0.7417171010751121,1.122298348991011,0.6531695843002622,-0.2568102073308686
PHI,1990,0.5365853658536586,0.998149861239593,-0.0018518523810735483,-0.0030798961782592935,0.6163047165757786,-1.1708128715100514,2.338230639931067
SAS,1990,0.6707317073170732,1.0435624394966119,0.042640282349303976,1.1329724941352126,1.404405341927638,1.1842447034735468,1.1620091305802351
CHA,1990,0.3170731707317073,0.9510869565217391,-0.05014978368547156,-1.0318190199271924,-0.7912734014542291,-1.7592854763740158,-0.760684348980316
NJN,1990,0.3170731707317073,0.9581005586592178,-0.042802539234760434,-0.8557679075550784,-0.3396736264620562,0.08746917244291862,-1.2657577722550282
MIN,1990,0.35365853658536583,0.9621280432822362,-0.03860773604861369,-1.7186261566141152,-1.6618300607313763,0.2644047765439241,-1.0494051943620695
ATL,1990,0.524390243902439,1.0072661217075387,0.007239850627687178,-0.9998622856059284,-0.6141458758945727,0.7391418627060847,1.7412272376770286
HOU,1990,0.6341463414634146,1.0336862367661213,0.03313128396958259,0.7370135648025267,-0.10768491630991675,0.4306812513543958,0.11338828159187758
DET,1990,0.6097560975609756,1.0344168260038242,0.033837814781558756,0.35394179850828683,0.22456626233465202,1.8717102383845818,-0.08113842025851295
PHO,1990,0.6707317073170732,1.061262959472196,0.05945967008565258,1.1834897122703858,0.23525102778350776,0.5013312326836022,1.6731241108655939
DEN,1990,0.24390243902439024,0.9171752397558849,-0.08645672383171556,-2.497113446631757,-1.5889814495771866,0.07605457557891959,-2.9191068122877857
BOS,1990,0.6829268292682927,1.0552952202436738,0.05382055739788231,2.024077476496818,1.6569927585928983,0.7992577431085377,0.3228262042677809
CLE,1990,0.4024390243902439,0.9760809567617295,-0.024209748507226382,-0.3948644837916769,0.5335178520032032,-0.7741445771489525,1.0478085435500788
WAS,1990,0.36585365853658536,0.9528214616096208,-0.04832773641552676,-0.28932791809776087,0.8197634705930356,-0.6020321509575306,-1.0879491025451054
OKC,1991,0.573170731707317,1.0174632352941178,0.017312505292749043,-0.08066675225129774,-0.17519669578479866,1.1031666176927273,-0.5765710131565793
IND,1991,0.4878048780487805,1.016378525932666,0.016245844665579375,1.271327236299335,1.3681170631042998,-0.26989496665435325,-0.17510574487737615
PHI,1991,0.4268292682926829,0.9872379216043755,-0.012844213274239692,-0.2930695554947438,0.5514244590831984,-0.8989669267901931,1.9006264392053671
SAC,1991,0.35365853658536583,0.9454049135577798,-0.05614196330439399,-0.4074125193977247,0.3257567278937297,-2.382218636313441,-0.22781207432704154
POR,1991,0.6951219512195121,1.0690978886756237,0.06681519817391703,0.8622571793983401,-0.5215379753574673,1.8433918215358283,0.04299021284551409
DET,1991,0.5853658536585366,1.0208926875593543,0.020677428427787695,0.3214533788227705,0.6670733989269948,1.1258651700519957,0.6862957628990698
DAL,1991,0.2682926829268293,0.9270927092709271,-0.0757017084159485,-0.9282407382226868,1.1315647154494206,-0.3102485638803563,-1.333346336917177
NJN,1991,0.4878048780487805,0.9843606255749769,-0.015762959665257644,-0.5679515268031224,0.029887292961252154,1.7958029984547925,-1.4961154087655066
LAL,1991,0.524390243902439,0.9889807162534435,-0.011080445776571907,-1.036714153069539,-1.2808300371003316,-1.0907370903686773,1.766129019432435
PHO,1991,0.6463414634146342,1.0555555555555556,0.05406722127027579,1.373995458194064,0.06496608052497736,-0.17974839769594242,0.9763924433394092
DEN,1991,0.2926829268292683,0.927255985267035,-0.07552560777531843,-1.5999124882719646,0.10423643221954076,0.9154831820789726,-2.024602238856677
BOS,1991,0.6219512195121951,1.0355140186915888,0.034897939851277246,1.1268490780296687,0.5128788908024714,0.21186593680082075,-0.11618790310218305
CLE,1991,0.6951219512195121,1.0526802218114604,0.051339504040755414,0.8332989352096365,-0.3853643955114148,-1.0067050892126232,2.3917709327918772
MIN,1991,0.18292682926829268,0.9341637010676156,-0.0681035873020674,-1.1241510638102057,-0.4087502440102305,-2.025699958295707,-1.5830753246739535
UTA,1991,0.6707317073170732,1.0625,0.06062462181643484,1.0580020326920068,0.5256402729708434,0.5554781795623006,2.022479033608019
MIL,1991,0.3780487804878049,0.9837251356238699,-0.0164087546663921,-1.061761812055218,-0.7630576901583641,0.29050410882331956,-0.4416791725366352
HOU,1991,0.5121951219512195,0.9833333333333334,-0.016807118316381174,0.801404363497652,1.814886010769678,-0.90607670375323,0.20945805941801082
CHI,1991,0.8170731707317073,1.105263157894737,0.10008345855698263,1.5589264516211896,-1.647515576262925,1.4495420247460882,0.07714379433422411
SAS,1991,0.573170731707317,1.032660902977906,0.032138871946794344,0.5548437258433497,0.29615509449509014,1.3435171858786898,0.26882593357453405
WAS,1991,0.3048780487804878,0.9584870848708487,-0.042399190900364175,-0.8298903353870097,-0.4735243799660559,-1.6260461341682644,-0.7507882357534399
GSW,1991,0.6707317073170732,1.0336669699727024,0.0331126448774752,0.9389448755650222,-0.9226370282292797,-1.3023411891185144,0.16099559018500775
NYK,1991,0.6219512195121951,1.0393474088291745,0.03859302468767826,0.7263824085202001,-0.23408988039119918,1.8705523664694752,-0.8767858477163591
LAC,1991,0.5487804878048781,1.0105062082139447,0.010451401547707889,0.30336192076536783,-0.919714398507564,-0.2679074024913391,-0.49013822004609736
MIA,1991,0.4634146341463415,0.9621280432822362,-0.03860773604861369,-1.0579095585123677,0.4626084064994017,0.18958068920103605,0.7073845437318714
ATL,1991,0.4634146341463415,0.985307621671258,-0.014801380302262074,-0.590078253095392,-0.150967233475047,0.6315340431878366,-0.17695902566158656
ORL,1991,0.25609756097560976,0.9366515837104072,-0.06544390825238373,-1.2751324280833236,0.7961358099076584,0.06147042350828109,-0.597427669690034
CHA,1991,0.3780487804878049,0.9657348963029756,-0.034865916902618324,-0.9112943960395602,-0.8002099343414447,-1.1602860812712226,-0.14549364183538382
LAC,1992,0.5,1.0028011204481795,0.0027972046210614403,0.1262756455419619,-0.8727824654797839,-0.20319883057238816,-1.4094071100048648
DEN,1992,0.43902439024390244,0.9840075258701787,-0.016121733717079756,-0.24105661133070036,0.4681917188888392,0.8131086378010526,-0.5095334868404175
WAS,1992,0.2682926829268293,0.9350180505415162,-0.06718944448780079,-1.11395816478156,0.4517021718815856,-1.3575180594374605,0.12556538798775482
NYK,1992,0.7317073170731707,1.0641925777331995,0.06221636865214474,1.3131188143424262,-0.6172469774830608,1.7116010836111484,-1.2747436273623693
CHA,1992,0.5365853658536586,0.9981768459434822,-0.001824818024629059,0.43784586782109164,0.8704166647169629,-1.2120919005936968,1.490811908962743
NJN,1992,0.524390243902439,1.0123574144486691,0.012281684845870229,-0.2596644503850835,0.17990403861232188,1.6462170330469523,0.13756528736129794
PHI,1992,0.3170731707317073,0.9474637681159419,-0.053966582212172536,-0.9340999933706261,0.7916121250205889,-1.965962928874088,1.7842367316520906
CHI,1992,0.6951219512195121,1.0640904806786051,0.06212042553567891,0.23765440701451024,-2.4677957313479686,1.6619985324929885,-1.137947369106338
CLE,1992,0.6585365853658537,1.0632075471698113,0.06129032693366341,1.3218036792178312,-0.39933168107672434,-0.9166668426326889,1.7524300853654986
DAL,1992,0.13414634146341464,0.8674803836094158,-0.142162379970778,-2.3761110425199896,1.1092964441467894,-0.2872261829534271,-3.8267350531504234
UTA,1992,0.573170731707317,1.02048417132216,0.020277192439150663,0.4076444205044901,-0.059475079586688274,-0.06954737680923122,0.8257690721151788
HOU,1992,0.6707317073170732,1.0418250950570342,0.040974074210305696,1.5309481408809964,0.7835991351208544,-0.49514131977306297,0.9604061386660147
BOS,1992,0.5853658536585366,1.0083487940630798,0.00831413565226696,0.5894355054772346,-0.004424290802656963,0.059696657481757225,-1.1514539126110073
MIN,1992,0.23170731707317074,0.9266547406082289,-0.07617423089561615,-0.8993191555478603,1.730523005938102,-1.6443036269723568,0.1785091007208414
MIL,1992,0.34146341463414637,0.9645776566757494,-0.03606493492079579,-0.29501429572377114,-0.6576198398296176,-2.3291643759428435,-1.2172879086934265
DET,1992,0.4878048780487805,0.9862258953168044,-0.013869847864150502,-0.9855834585819707,-0.7668757410101981,0.8085847484952964,-0.3925384391264957
OKC,1992,0.6707317073170732,1.0705433746425166,0.06816634634214591,0.4682324078757841,-2.131521632099677,1.0673227373156415,-0.5426746884494877
IND,1992,0.5,1.0163487738419619,0.016216571589245287,0.5063794451650533,0.5640668672602287,0.5327538609037986,-0.5523862939365584
SAS,1992,0.5975609756097561,1.0262172284644195,0.02587944798782076,1.1010184499479658,0.9568415234875939,-0.6763231814492008,1.2623663935439005
GSW,1992,0.4146341463414634,0.9909255898366606,-0.009115833408009493,0.03829450269972544,0.6414982090076858,0.4053762336021128,-0.45218922612493767
POR,1992,0.6219512195121951,1.029467680608365,0.029041853703335337,-0.42545120527870284,-1.6063992385557708,1.231365441777224,0.6061600245938357
PHO,1992,0.7560975609756098,1.0618556701030928,0.06001800972625295,0.9038620577873,0.21277706364365032,0.7299939651079116,1.8042744084058162
LAL,1992,0.47560975609756095,0.988062442607897,-0.012009382211230905,-0.51851443954132,-0.4453723427389698,-0.7253765671426408,0.96192488414854
SAC,1992,0.3048780487804878,0.9717153284671534,-0.02869238936443528,-0.8003519041423822,-0.787629911792676,-0.8347674976645278,-0.9998259119128893
ATL,1992,0.524390243902439,0.9918330308529945,-0.008200501536321335,-0.8639000516059981,-0.4366426545027918,1.0950512332798872,0.07195467422322095
ORL,1992,0.5,1.0130718954248366,0.012987195526811112,1.3369861093724291,2.5758659236770654,0.0617989168331575,1.118522786181741
MIA,1992,0.43902439024390244,0.9889807162534435,-0.011080445776571907,-0.5469976589549429,-0.21119011954024824,0.5553672773571664,0.1345952443390577
BOS,1993,0.3902439024390244,0.9586016559337627,-0.04227966480789719,-0.43469700678083417,-0.13479873365495676,-0.9715562290752621,-0.8550293720773646
WAS,1993,0.2926829268292683,0.9313725490196079,-0.07109592168373022,-1.5473992967935397,0.899722742758584,-0.8622996501861312,0.8902727837116583
CHI,1993,0.6707317073170732,1.033106134371957,0.03256992868542473,0.4013404843684778,-0.46842331839624524,1.5296657172143118,-0.9097699278320754
MIA,1993,0.5121951219512195,1.0262417994376758,0.025903390948847894,0.3155998284833469,-0.1329772382498284,1.4676830002920422,-0.8834968331418158
SAS,1993,0.6707317073170732,1.055449330783939,0.05396658221217258,0.9973558423411173,1.3565015545948627,1.999882762859132,1.2052601726831615
GSW,1993,0.6097560975609756,1.0169014084507042,0.0167601688574651,0.8669528362854871,0.15607775733278148,-0.868261728939253,0.11516855265264796
ORL,1993,0.6097560975609756,1.0384254920337395,0.037705616005475756,1.3010829894595173,0.7871668107608409,0.043767796146003825,0.4811669939802992
NYK,1993,0.6951219512195121,1.0763747454175152,0.07359867751577169,1.195420919546181,-0.6329527776879307,1.923259698891328,-0.8069895301930956
UTA,1993,0.6463414634146342,1.043227665706052,0.042319431878911955,0.75234540537352,-0.9479913333166121,-0.088576774606724,-0.14453374610007416
ATL,1993,0.6951219512195121,1.0540806293018683,0.052668945582187404,0.20597175606845108,-1.7049356041205643,0.7753154191379172,1.0240527877231784
CHA,1993,0.5,0.9981583793738491,-0.0018433184942891127,0.2865557711595267,0.2616347160948527,-1.2264078846414561,0.7092141139510147
OKC,1993,0.7682926829268293,1.0945812807881772,0.09037189816374214,0.8342608448136396,-3.2357225663736537,0.5686994680089806,-0.45040070096410745
MIL,1993,0.24390243902439024,0.9377859103385179,-0.06423359660402997,-1.5382668837222926,-0.6612672451457222,-0.7936634007988335,-0.8237267467745113
MIN,1993,0.24390243902439024,0.9331501831501832,-0.06918912308212552,-0.659170163558344,2.612669725454647,-0.6081313460052993,0.3565088487821447
POR,1993,0.573170731707317,1.0246445497630332,0.02434577172904144,-0.670042764300126,-1.6509325143539888,1.7206585266871506,0.1285012771757407
DEN,1993,0.5121951219512195,1.0156402737047898,0.015519225147600898,0.92919711531179,1.3928437024373332,0.5806925801064804,0.1411266752216363
HOU,1993,0.7073170731707317,1.044378698224852,0.043422161450277885,1.8051132791077613,1.236298173254962,-0.8955757658439485,0.7358192632674044
SAC,1993,0.34146341463414637,0.9459706959706959,-0.05554368718521183,-1.0378714163607534,0.010252618049226779,-1.0669841445539712,-0.37051493519694595
LAL,1993,0.4024390243902439,0.958828911253431,-0.042042623295551064,-0.972712553946171,-1.130834376089163,-1.1804465579843457,-1.3302194232919913
DAL,1993,0.15853658536585366,0.916058394160584,-0.08767516725628628,-2.3572293338021697,-0.6205514083695549,-0.055770755518355704,-2.1843650506768078
NJN,1993,0.5487804878048781,1.0219256434699713,0.021688733234450003,-0.5165197516230433,-0.5459598488033311,1.0237448200993087,1.5383108046777982
LAC,1993,0.32926829268292684,0.9475138121546962,-0.05391376465983106,-0.36472726050337534,1.0260625089984305,-1.8110009759011525,-0.07442425112201678
PHI,1993,0.3048780487804878,0.927073837739289,-0.07572206422667029,-0.8641364681535844,1.596372118030346,-1.7981565612476689,1.256792824502994
IND,1993,0.573170731707317,1.0345489443378117,0.03396552915563009,1.0780189704866456,0.819671239648762,0.8164716973033573,0.09103123593387262
CLE,1993,0.573170731707317,1.0409134157944815,0.04009861210497543,0.1313612361052956,-1.237273669458521,0.26668882791876275,1.2247431976104595
DET,1993,0.24390243902439024,0.9260595130748421,-0.07681677742180888,-0.593723537563291,0.6594627275393673,-1.8198827252802654,-2.355221376784762
PHO,1993,0.6829268292682927,1.0458801498127341,0.04485877954906061,0.5576309594162314,0.2572690288092625,1.4940666196369015,0.9855320450235122
NJN,1994,0.36585365853658536,0.9686924493554329,-0.031808107196225496,-0.9624644687893371,1.4373490432275347,1.3677841912579378,1.2184682432151255
OKC,1994,0.6951219512195121,1.0799623706491064,0.07692619853756387,1.2925545124296773,-1.4224174350126224,0.44459084418843536,0.28360333650667774
NYK,1994,0.6707317073170732,1.0327552986512525,0.032230277904913424,1.5001808071180358,0.49173941080237354,-0.1922119255742988,-1.0762061949246249
MIL,1994,0.4146341463414634,0.957619477006312,-0.04330478554848288,-1.2583714404734474,0.1381177746753942,-0.1298391238449273,0.39546295100451084
POR,1994,0.5365853658536586,1.0378429517502366,0.03714447440499265,-0.2763647837407127,-1.2893812736029708,3.4832747793492196,-1.6705314951845929
LAL,1994,0.5853658536585366,0.9972577696526507,-0.002745997148855848,-0.0026955516737570593,-0.9458558603537007,-1.4375442245132306,-0.25616497577466896
MIA,1994,0.3902439024390244,0.9845313921747042,-0.015589494997194609,-0.4074163142296199,-0.38065862515633025,0.12607731360348765,-0.8660517560111191
MIN,1994,0.25609756097560976,0.9128113879003558,-0.09122600472292165,-1.332816974011103,0.9822638145454823,-2.693428502658344,0.3887072919754831
PHI,1994,0.2926829268292683,0.9489516864175022,-0.052397391660261486,-0.9283192417356306,0.45672103853823065,-0.5206174565304847,0.0819025920276272
PHO,1994,0.7195121951219512,1.0371376811594202,0.036464689151299294,0.3318942810882484,-0.9119998286425302,-0.147516907505319,0.7551725883596642
ORL,1994,0.6951219512195121,1.0677179962894248,0.06552365725294008,1.822464774961251,0.46281611625373487,0.8085569146559268,0.5366162298455195
BOS,1994,0.4268292682926829,0.9819168173598554,-0.01824868158839933,-0.785635137305818,0.44862657866894534,0.5588612169016606,0.4173904230956073
DEN,1994,0.5,1.0083179297597042,0.008283526426643982,0.9054517759752484,1.7675534136468969,0.7340608780477933,0.1742979477730431
GSW,1994,0.3170731707317073,0.9509803921568627,-0.05026183478088831,-0.5181425987919827,1.4128873041894725,-1.0448031734586434,0.8219543469355328
DAL,1994,0.43902439024390244,0.972875226039783,-0.027499441360550336,-1.9709652651327116,0.13911094032945054,2.875569048207699,0.3602697392983572
CHI,1994,0.573170731707317,1.049856184084372,0.04865318724982883,0.7517523944421493,-1.5680883323414199,0.3929500331008908,-1.1018303781635979
HOU,1994,0.573170731707317,1.0214152700186219,0.021189185206420144,1.4739526937510965,0.8084102729815319,-1.7682401639643195,0.9275741598080579
UTA,1994,0.7317073170731707,1.0813623462630084,0.07822167792457294,1.4386225297872184,-0.5274498722785473,0.5342797120552685,0.3914607525839727
SAS,1994,0.7560975609756098,1.0597722960151803,0.058054069967893106,1.1637660208965894,0.5628012008369669,1.0742015386207655,1.7132269426848792
SAC,1994,0.47560975609756095,0.9906103286384976,-0.009434032233358642,0.5297926774011489,0.8838113969429527,-0.2844894120830459,-0.7009356802628547
LAC,1994,0.2073170731707317,0.9135913591359136,-0.09037189816374228,-2.1296543202679286,-1.4438185556284908,-1.5553041436763042,-2.1246532644379714
CLE,1994,0.524390243902439,1.0066921606118546,0.006669867509107232,-0.7797995565947774,-0.6051091534657107,1.3925347979811247,0.4734864877381454
WAS,1994,0.25609756097560976,0.9469901168014376,-0.05446662217423712,-0.7542570317114479,-0.3928407655513115,-1.3144746453453076,-1.416202874962789
ATL,1994,0.5121951219512195,1.0133079847908744,0.013220211428134518,-0.2937563800464981,-1.2335012447533804,-0.0066612411042299285,-0.10529209281691271
IND,1994,0.6341463414634146,1.0378787878787878,0.03717900324175403,0.5302252512042313,-0.17674629647950596,0.46119098478436216,1.4348640776330353
DET,1994,0.34146341463414637,0.9309123117803365,-0.07159019327271096,-0.42524626025987244,0.5383398996103974,-1.9654962903908122,-2.31355852822281
CHA,1994,0.6097560975609756,1.0329877474081055,0.032455328893977654,1.1882022553999483,0.39323781593676466,-1.8066885145133438,1.2558053710383181
WAS,1995,0.47560975609756095,1.0102230483271377,0.010171146399479887,1.195528800851564,-0.041602261321533704,-1.3199725600003065,-1.280779328966904
GSW,1995,0.43902439024390244,0.986351228389445,-0.013742772404029793,-0.7676536864179884,-0.283383449299771,0.3628857238095678,0.9412456408491202
BOS,1995,0.4024390243902439,0.9681528662420382,-0.03236528450203166,-0.618305947695956,-0.13756346159114008,-0.37368575646903107,-0.6411032533495038
POR,1995,0.5365853658536586,1.0241545893719808,0.023867481406643486,0.6022958424537952,1.1707656216793567,2.2569692460608564,-0.16268369278403846
DEN,1995,0.4268292682926829,0.9731729879740981,-0.02719342434155304,-0.43161339680830896,1.016149117841733,1.1321762595705305,0.14724832232197282
CHA,1995,0.5,0.9946332737030412,-0.0053811789045167075,-0.573313624576775,0.13944498727826213,-0.05652784006413488,0.8460465901429876
PHI,1995,0.21951219512195122,0.904424778761062,-0.10045614094273647,-1.7803867215092277,1.1870182873097477,-1.8521499850866796,1.195439472989616
NYK,1995,0.573170731707317,1.0241545893719808,0.023867481406643486,1.2006260198039385,0.09033737563084786,-1.1215219681383473,-0.5193649654575081
SAC,1995,0.47560975609756095,0.9734188817598535,-0.026940784031186545,-0.18731403587405684,0.6481329414229698,0.4910402789887111,-0.8666351812546809
HOU,1995,0.5853658536585366,1.0176908752327747,0.01753621310772857,0.6199049562341185,0.4057166872143445,-1.4988798956366303,1.0378857342739944
MIA,1995,0.5121951219512195,1.0144508670520231,0.014347448408141575,1.1605846518129959,0.8640584989255837,0.6350023466597813,-1.495719856608687
IND,1995,0.6341463414634146,1.0335820895522387,0.03303052567648175,0.6821714490876633,0.5894233428732376,0.751523834410145,0.6533841862072957
CHI,1995,0.8780487804878049,1.131630648330059,0.12365964414536865,1.2992855504736387,-2.1808076107935923,2.629764993273637,-0.12590778496487862
MEM,1995,0.18292682926829268,0.8995391705069123,-0.10587267956146755,-2.003916074190582,-0.450699724292081,-2.105059248148731,-0.4920038696967348
OKC,1995,0.7804878048780488,1.0803134182174339,0.0772512010888369,1.7173926123132677,-0.37849273869737576,-0.2433593921713017,1.0030088817134535
MIL,1995,0.3048780487804878,0.9470852017937219,-0.05436621962801242,-0.9431357984956222,0.6615618005629625,-0.6144070088410062,-0.8417137383063396
SAS,1995,0.7195121951219512,1.0647342995169082,0.06272528401339036,1.6434154797018867,-0.25242400283369393,-0.8311256930013188,1.005539090571631
UTA,1995,0.6707317073170732,1.0678605089538171,0.06565712241402315,1.0134395853709872,-0.732720283130671,1.1026565653446732,-0.5337271214591861
PHO,1995,0.5,1.0027272727272727,0.0027235604670405207,-0.4836585284613294,0.10326271567441633,0.3801770325614994,1.7066173153338273
